generation	fitness	corner	c	a1	a2	b	o	x	wp	we
479	40.75	[50, 50, 50, 50, 166, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -23, -20, -165, -165]	[3, 3, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 131]	[2, -1, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -35]	[-179, -179, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
480	50.916666666666664	[50, 50, 50, 44, 163, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 128]	[2, -7, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -5, -32, -32]	[-179, -176, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
481	52.16666666666667	[50, 50, 50, 44, 163, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 128]	[2, -7, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -5, -32, -32]	[-179, -176, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
482	50.91666666666667	[50, 50, 50, 50, 166, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -17, -23, -20, -165, -165]	[3, 3, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 131]	[2, -1, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -35]	[-179, -179, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
483	51.16666666666667	[50, 50, 50, 50, 166, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -17, -23, -20, -165, -165]	[3, 3, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 131]	[2, -1, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -35]	[-179, -179, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
484	52.5	[50, 50, 50, 50, 166, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -17, -23, -20, -165, -165]	[3, 3, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 131]	[2, -1, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -35]	[-179, -179, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
485	51.833333333333336	[50, 50, 50, 50, 166, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -17, -23, -20, -165, -165]	[3, 3, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 131]	[2, -1, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -35]	[-179, -179, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
486	54.916666666666664	[50, 50, 50, 44, 163, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 128]	[2, -7, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -5, -32, -32]	[-179, -176, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 43, 189, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
487	49.833333333333336	[50, 50, 50, 44, 163, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 128]	[2, -7, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -5, -32, -32]	[-179, -176, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
488	53.083333333333336	[50, 50, 50, 44, 163, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 128]	[2, -7, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -5, -32, -32]	[-179, -176, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 43, 189, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
489	55.666666666666664	[50, 50, 50, 44, 163, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 128]	[2, -7, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -5, -32, -32]	[-179, -176, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 43, 189, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
490	52.0	[50, 50, 50, 44, 163, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 128]	[2, -7, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -5, -32, -32]	[-179, -176, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 43, 189, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
491	54.25	[50, 50, 50, 44, 163, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 128]	[2, -7, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -5, -32, -32]	[-179, -176, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 43, 189, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
492	53.58333333333333	[50, 50, 50, 50, 166, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -17, -23, -20, -165, -165]	[3, 3, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 131]	[2, -1, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -35]	[-179, -179, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
493	51.166666666666664	[50, 50, 50, 44, 163, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 128]	[2, -7, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -5, -32, -32]	[-179, -176, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 43, 189, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
494	53.916666666666664	[50, 50, 50, 44, 163, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 128]	[2, -7, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -5, -32, -32]	[-179, -176, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 43, 189, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
495	57.5	[50, 50, 50, 44, 163, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 128]	[2, -7, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -5, -32, -32]	[-179, -176, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 43, 189, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
496	54.58333333333333	[50, 50, 50, 44, 163, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 128]	[2, -7, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -5, -32, -32]	[-179, -176, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 43, 189, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
497	56.5	[50, 50, 50, 44, 163, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 128]	[2, -7, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -5, -32, -32]	[-179, -176, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 43, 189, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
498	54.25	[50, 50, 50, 44, 163, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -17, -20, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 128]	[2, -1, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -5, -32, -32]	[-179, -176, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 43, 189, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
499	58.25	[50, 50, 50, 44, 163, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 128]	[2, -7, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -5, -32, -32]	[-179, -176, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 43, 189, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
500	54.25	[50, 50, 50, 44, 163, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 131]	[2, -7, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -5, -32, -32]	[-179, -176, -126, -126, -128, -128, -25, -25, 93, 118]	[5, 5, 5, 5, 5, 5, 5, 43, 189, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
501	52.75	[50, 50, 50, 44, 163, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 131]	[2, -7, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -5, -32, -32]	[-179, -176, -126, -126, -128, -128, -25, -25, 93, 118]	[5, 5, 5, 5, 5, 5, 5, 43, 189, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
502	54.166666666666664	[50, 50, 50, 44, 163, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 131]	[2, -7, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -5, -32, -32]	[-179, -176, -126, -126, -128, -128, -25, -25, 93, 118]	[5, 5, 5, 5, 5, 5, 5, 43, 189, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
503	55.75	[50, 50, 50, 44, 163, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 131]	[2, -7, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -5, -32, -32]	[-179, -176, -126, -126, -128, -128, -25, -25, 93, 118]	[5, 5, 5, 5, 5, 5, 5, 43, 189, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
504	55.16666666666667	[50, 50, 50, 44, 163, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -17, -20, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -26, 131, 128]	[2, -1, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -5, -32, -32]	[-179, -176, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 43, 189, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
505	53.83333333333333	[50, 50, 50, 44, 163, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 131]	[2, -7, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -5, -32, -32]	[-179, -176, -126, -126, -128, -128, -25, -25, 93, 118]	[5, 5, 5, 5, 5, 5, 5, 43, 189, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
506	54.58333333333333	[50, 50, 50, 44, 163, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -17, -20, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -26, 131, 128]	[2, -1, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -5, -32, -32]	[-179, -176, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 43, 189, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
507	53.16666666666667	[50, 50, 50, 50, 163, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -17, -23, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 134]	[2, -1, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -35]	[-179, -179, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 43, 189, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
508	56.83333333333333	[50, 50, 50, 44, 163, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -17, -20, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -26, 131, 128]	[2, -1, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -5, -32, -32]	[-179, -176, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 43, 189, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
509	56.66666666666667	[50, 50, 50, 50, 163, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -17, -23, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 134]	[2, -1, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -35]	[-179, -179, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 43, 189, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
510	54.33333333333333	[50, 50, 50, 50, 163, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -17, -23, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 134]	[2, -1, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -35]	[-179, -179, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 43, 189, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
511	55.25	[50, 50, 50, 44, 163, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 131]	[2, -7, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -5, -32, -32]	[-179, -176, -126, -126, -128, -128, -25, -25, 93, 118]	[5, 5, 5, 5, 5, 5, 5, 43, 189, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
512	53.08333333333333	[50, 50, 50, 44, 163, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -17, -20, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 128]	[2, -1, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -5, -32, -32]	[-179, -176, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 43, 189, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
513	54.83333333333333	[50, 50, 50, 44, 163, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 131]	[2, -7, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -5, -32, -32]	[-179, -176, -126, -126, -128, -128, -25, -25, 93, 115]	[5, 5, 5, 5, 5, 5, 5, 43, 189, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
514	55.16666666666667	[50, 50, 50, 44, 163, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -17, -20, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 128]	[2, -1, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -5, -32, -32]	[-179, -176, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 43, 189, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
515	55.41666666666667	[50, 50, 50, 44, 163, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -17, -20, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -26, 131, 128]	[2, -1, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -5, -32, -32]	[-179, -176, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 43, 189, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
516	57.83333333333333	[50, 50, 50, 44, 163, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -17, -20, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 128]	[2, -1, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -5, -32, -32]	[-179, -176, -129, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 43, 189, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
517	54.91666666666667	[50, 50, 50, 44, 163, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -17, -23, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 128]	[2, -1, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -35]	[-179, -176, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 43, 189, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
518	55.25	[50, 50, 50, 44, 163, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -17, -20, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 128]	[2, -1, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -5, -32, -32]	[-179, -176, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 43, 189, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
519	54.25	[50, 50, 50, 44, 163, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -17, -20, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 128]	[2, -1, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -5, -32, -32]	[-179, -176, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 43, 189, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
520	57.25	[50, 50, 50, 44, 163, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -4, -1, -1, -1, -1, -1, -1, 131, 131]	[2, -7, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -5, -32, -32]	[-179, -176, -126, -126, -128, -128, -25, -25, 93, 115]	[5, 5, 5, 5, 5, 5, 5, 43, 189, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
521	53.41666666666667	[50, 50, 50, 44, 163, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -17, -20, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -4, -1, -1, -1, -1, -1, -1, 131, 131]	[2, -7, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -5, -32, -32]	[-179, -176, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 43, 189, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
522	55.0	[50, 50, 50, 44, 163, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -4, -1, -1, -1, -1, -1, -1, 131, 131]	[2, -7, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -5, -32, -32]	[-179, -176, -126, -126, -128, -128, -25, -25, 93, 115]	[5, 5, 5, 5, 5, 5, 5, 43, 189, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
523	55.60000000000001	[50, 50, 50, 44, 163, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -17, -23, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 128]	[2, -1, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -32]	[-179, -176, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 43, 189, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
524	55.166666666666664	[50, 50, 50, 44, 163, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -4, -1, -1, -1, -1, -1, -1, 131, 131]	[2, -7, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -5, -32, -32]	[-179, -176, -126, -126, -128, -128, -25, -25, 93, 115]	[5, 5, 5, 5, 5, 5, 5, 43, 189, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
525	54.0	[50, 50, 50, 44, 163, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -4, -1, -1, -1, -1, -1, -1, 131, 131]	[2, -7, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -5, -32, -32]	[-179, -176, -126, -126, -128, -128, -25, -25, 93, 115]	[5, 5, 5, 5, 5, 5, 5, 43, 189, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
