generation	fitness	corner	c	a1	a2	b1	b2	b3	x	o1	o2	wp	ww	we
304	57.8	[50, 50, 51, 44, 50]	[-19, -15, -20, -21, -17]	[-1, -2, -1, 2, 1]	[3, -1, 1, 5, -3]	[-3, -4, -5, 0, 1]	[-3, -3, 0, 0, 0]	[-1, -2, -1, -1, 11]	[-26, -28, -38, -24, -21]	[-7, -6, -8, -3, -6]	[-5, -5, -5, -5, -6]	[3, 4, 4, 7, 8]	[10002, 10001, 9994, 9994, 10001]	[94, 95, 100, 98, 100]
305	55.1	[50, 50, 51, 44, 50]	[-19, -15, -20, -21, -17]	[-1, -2, 2, 5, 1]	[3, -1, 1, 5, -3]	[-5, -4, -4, 0, 4]	[-3, -3, 0, 0, 0]	[-1, -2, 1, -1, 11]	[-26, -28, -31, -24, -22]	[-18, -6, -8, -5, -7]	[-5, -5, -5, -5, -7]	[3, 4, 5, 7, 8]	[9999, 10001, 9999, 9994, 10001]	[94, 95, 100, 98, 102]
306	57.5	[47, 49, 50, 37, 50]	[-13, -15, -20, -24, -23]	[-8, -1, 2, 1, 0]	[3, -1, 0, 1, -2]	[1, -3, -3, 2, 2]	[-3, -4, -1, 0, -1]	[-3, -1, 1, 1, 11]	[-26, -28, -28, -24, -22]	[-9, -7, -5, -9, -6]	[-8, -5, -5, -4, -3]	[1, 4, 5, 7, 2]	[9998, 10000, 10000, 9998, 10001]	[96, 97, 100, 100, 100]
307	56.7	[47, 49, 50, 37, 50]	[-13, -15, -20, -24, -23]	[-8, -1, 2, 1, 0]	[3, -1, 0, 1, -2]	[1, -3, -3, 2, 2]	[-3, -4, -1, 0, -1]	[-3, -1, 1, 1, 11]	[-26, -28, -28, -24, -22]	[-9, -7, -5, -9, -6]	[-8, -5, -5, -4, -3]	[1, 4, 5, 7, 2]	[9998, 10000, 10000, 9998, 10001]	[96, 97, 100, 100, 100]
308	57.6	[47, 52, 49, 44, 47]	[-16, -15, -18, -21, -20]	[-3, -3, -2, 1, 2]	[3, 0, 0, 2, -2]	[-5, -4, -4, 0, 1]	[-3, -3, -1, 0, 0]	[-2, -1, 0, 1, 12]	[-22, -28, -28, -29, -24]	[-6, -8, -8, -4, -7]	[-5, -4, -5, -3, -4]	[4, 3, 4, 7, 11]	[10006, 10000, 9996, 9991, 10003]	[94, 95, 100, 98, 100]
309	59.5	[47, 52, 49, 44, 47]	[-16, -15, -18, -21, -20]	[-3, -3, -2, 1, 2]	[3, 0, 0, 2, -2]	[-5, -4, -4, 0, 1]	[-3, -3, -1, 0, 0]	[-2, -1, 0, 1, 12]	[-22, -28, -28, -29, -24]	[-6, -8, -8, -4, -7]	[-5, -4, -5, -3, -4]	[4, 3, 4, 7, 11]	[10006, 10000, 9996, 9991, 10003]	[94, 95, 100, 98, 100]
310	58.0	[47, 53, 51, 54, 50]	[-19, -15, -20, -21, -17]	[-1, -2, -1, 2, 1]	[-2, -1, 1, 5, -3]	[-3, -4, -2, 0, 1]	[-3, -3, -1, 0, 0]	[-2, -2, 0, -1, 9]	[-26, -28, -27, -27, -24]	[-5, -7, -4, -4, -6]	[-5, -2, -5, -5, -2]	[3, 4, 4, 7, 8]	[10002, 10002, 9995, 9993, 10003]	[94, 95, 100, 98, 100]
311	57.0	[47, 49, 50, 37, 50]	[-18, -15, -20, -24, -23]	[-8, -1, 2, 0, 3]	[3, -3, -1, 2, -2]	[1, -3, -3, 0, 2]	[-3, -4, -1, 0, -1]	[-1, -1, 0, 1, 11]	[-22, -28, -28, -24, -22]	[-9, -7, -5, -9, -6]	[-8, -5, -5, -4, -3]	[1, 4, 5, 7, 2]	[9998, 10000, 10000, 9998, 10001]	[96, 97, 100, 100, 100]
312	56.5	[50, 50, 51, 44, 50]	[-19, -15, -23, -21, -17]	[-1, -2, -1, 2, 1]	[3, -1, 1, -4, -3]	[-3, -4, -3, 0, 1]	[-3, -3, -1, 1, 0]	[-6, -3, 1, -1, 10]	[-26, -28, -32, -31, -22]	[-7, -7, -6, -5, -6]	[-5, -2, -5, -5, -7]	[3, 4, 4, 7, 8]	[10002, 10001, 9997, 9994, 10001]	[94, 95, 100, 98, 100]
313	57.1	[50, 50, 51, 44, 50]	[-19, -15, -23, -21, -17]	[-1, -2, -1, 2, 1]	[3, -1, 1, -4, -3]	[-3, -4, -3, 0, 1]	[-3, -3, -1, 1, 0]	[-6, -3, 1, -1, 10]	[-26, -28, -32, -31, -22]	[-7, -7, -6, -5, -6]	[-5, -2, -5, -5, -7]	[3, 4, 4, 7, 8]	[10002, 10001, 9997, 9994, 10001]	[94, 95, 100, 98, 100]
314	56.8	[50, 50, 51, 44, 50]	[-19, -15, -23, -21, -17]	[-1, -2, -1, 2, 1]	[3, -1, 1, -4, -3]	[-3, -4, -3, 0, 1]	[-3, -3, -1, 1, 0]	[-6, -3, 1, -1, 10]	[-26, -28, -32, -31, -22]	[-7, -7, -6, -5, -6]	[-5, -2, -5, -5, -7]	[3, 4, 4, 7, 8]	[10002, 10001, 9997, 9994, 10001]	[94, 95, 100, 98, 100]
315	57.8	[50, 50, 51, 44, 50]	[-19, -15, -20, -21, -17]	[-1, -2, 2, 5, 1]	[2, 2, 1, 5, -3]	[-5, -4, -4, 0, 4]	[-3, -3, -1, 1, 0]	[-1, -2, 1, 0, 9]	[-26, -28, -30, -25, -26]	[-18, -6, -8, -5, -7]	[-5, -5, -5, -5, -7]	[3, 4, 5, 7, 8]	[9999, 10001, 9999, 9994, 10001]	[94, 95, 100, 101, 102]
316	58.4	[47, 52, 49, 44, 47]	[-20, -15, -19, -21, -20]	[-3, -3, -2, 1, 2]	[3, 0, -1, 2, -2]	[-5, -4, -4, 0, 1]	[-3, -4, -1, 0, -1]	[-2, -1, 0, 1, 12]	[-22, -28, -28, -28, -22]	[-6, -7, -9, -4, -7]	[-5, -4, -5, -3, -4]	[4, 3, 4, 7, 11]	[10006, 10000, 9996, 9991, 10003]	[94, 95, 100, 98, 100]
317	57.2	[47, 53, 51, 54, 50]	[-19, -15, -20, -21, -17]	[-1, -2, -1, 2, 1]	[-2, -1, 1, 5, -3]	[-3, -4, -2, 0, 1]	[-3, -3, -4, 0, 0]	[-2, -2, 0, -1, 9]	[-26, -28, -27, -27, -24]	[-5, -7, -4, -4, -6]	[-5, -2, -5, -5, -2]	[3, 4, 4, 7, 8]	[10002, 10002, 9995, 9993, 10003]	[94, 95, 100, 98, 100]
318	56.2	[47, 52, 49, 44, 47]	[-20, -15, -19, -21, -20]	[-3, -3, -2, 1, 2]	[3, 0, -1, 2, -2]	[-5, -4, -4, 0, 1]	[-3, -4, -1, 0, -1]	[-2, -1, 0, 1, 12]	[-22, -28, -28, -28, -22]	[-6, -7, -9, -7, -7]	[-5, -4, -5, -3, -4]	[4, 3, 4, 7, 11]	[10006, 10000, 9996, 9991, 10003]	[94, 95, 100, 98, 100]
319	56.7	[50, 50, 51, 41, 50]	[-19, -15, -23, -21, -17]	[-1, -2, -1, 2, 1]	[3, -1, 1, -4, -3]	[-3, -4, -3, 0, 1]	[-3, -3, -1, 1, 0]	[-6, -3, 1, -1, 10]	[-26, -28, -32, -31, -22]	[-7, -7, -6, -5, -6]	[-5, -2, -5, -5, -7]	[3, 4, 4, 7, 8]	[10002, 10001, 9997, 9994, 10001]	[94, 95, 100, 98, 100]
320	57.8	[47, 49, 50, 37, 50]	[-18, -15, -19, -22, -23]	[-4, -2, 0, -1, 2]	[3, 2, -1, 2, -2]	[1, -3, -3, 0, 5]	[-3, -4, -1, 0, -1]	[-2, -1, 3, 1, 11]	[-22, -28, -28, -24, -22]	[-9, -7, -5, -9, -6]	[-8, -5, -5, -4, -3]	[1, 4, 5, 7, 2]	[9998, 10000, 9996, 9991, 10001]	[94, 95, 100, 100, 100]
321	55.8	[47, 49, 50, 37, 50]	[-18, -15, -20, -24, -23]	[-8, -1, 2, 0, 3]	[0, -2, 0, 2, -2]	[1, -3, -3, 0, 2]	[-3, -3, -2, 1, -2]	[-2, -2, 0, -2, 11]	[-23, -28, -29, -25, -27]	[-9, -7, -5, -9, -6]	[-8, -5, -5, -4, -3]	[1, 4, 5, 7, 2]	[9998, 10000, 10000, 9998, 10001]	[96, 97, 100, 100, 100]
322	58.1	[47, 49, 50, 37, 50]	[-18, -9, -22, -24, -23]	[-8, -1, 0, 0, 3]	[3, -3, -1, 2, -3]	[-1, -3, -3, 0, 2]	[-3, -4, 0, 0, -1]	[1, -1, 1, 1, 11]	[-22, -28, -28, -23, -23]	[-9, -7, -5, -9, -6]	[-8, -5, -5, -4, -3]	[1, 4, 5, 7, 2]	[9998, 10000, 10000, 9998, 10001]	[96, 97, 100, 100, 100]
323	58.5	[47, 49, 50, 37, 50]	[-18, -9, -22, -24, -23]	[-8, -1, 0, 0, 3]	[3, -3, -1, 2, -3]	[-1, -3, -3, 0, 2]	[-3, -4, 0, 0, -1]	[-1, -2, 0, 1, 11]	[-22, -28, -28, -26, -23]	[-9, -7, -4, -5, -5]	[-5, -5, -5, -4, -3]	[2, 3, 5, 7, 2]	[9998, 10000, 9998, 9997, 10001]	[96, 97, 100, 100, 100]
324	56.2	[47, 53, 51, 54, 50]	[-19, -15, -20, -21, -17]	[-1, -2, -1, 2, 1]	[-2, -1, 1, 2, -3]	[-3, -4, -2, 0, 1]	[-3, -3, -4, 0, 0]	[-2, -2, 0, -1, 9]	[-26, -28, -27, -27, -24]	[-5, -7, -4, -4, -6]	[-5, -2, -5, -5, -2]	[3, 4, 4, 7, 8]	[10002, 10002, 9995, 9993, 10003]	[94, 95, 100, 98, 100]
325	58.8	[47, 50, 52, 51, 50]	[-13, -20, -16, -21, -20]	[-4, -1, -2, 1, 4]	[3, -1, 3, 3, -1]	[-3, -4, -3, 0, 4]	[-3, -4, -3, 0, 0]	[0, 1, -3, 0, 6]	[-25, -28, -33, -25, -24]	[-6, -6, -5, -4, -7]	[-5, -2, -4, -3, -8]	[3, 7, 5, 7, 6]	[9996, 10000, 9995, 10000, 10003]	[97, 95, 106, 95, 101]
326	57.7	[47, 52, 49, 44, 47]	[-20, -15, -19, -21, -20]	[-3, -3, -2, 1, 2]	[0, 0, -1, 2, -2]	[-5, -4, -4, 0, 1]	[-3, -4, -1, 0, -4]	[-2, -1, 1, 1, 15]	[-22, -28, -30, -28, -22]	[-6, -7, -7, -7, -7]	[-5, -4, -5, -3, -4]	[4, 3, 4, 7, 11]	[10006, 10000, 9996, 9991, 10003]	[94, 95, 100, 98, 100]
327	59.3	[47, 52, 49, 44, 47]	[-20, -15, -19, -21, -20]	[-3, -3, -2, 1, 2]	[0, 0, -1, 2, -2]	[-5, -4, -4, 0, 1]	[-3, -4, -1, 0, -4]	[-2, -1, 1, 1, 15]	[-22, -28, -30, -28, -22]	[-6, -7, -7, -7, -7]	[-5, -4, -5, -3, -4]	[4, 3, 4, 7, 11]	[10006, 10000, 9996, 9991, 10003]	[94, 95, 100, 98, 100]
328	57.2	[47, 52, 49, 44, 47]	[-20, -15, -19, -21, -20]	[-3, -3, -2, 1, 2]	[0, 0, -1, 2, -2]	[-5, -4, -4, 0, 1]	[-3, -4, -1, 0, -4]	[-2, -1, 1, 1, 15]	[-22, -28, -30, -28, -22]	[-6, -7, -7, -7, -7]	[-5, -4, -5, -3, -4]	[4, 3, 4, 7, 11]	[10006, 10000, 9996, 9991, 10003]	[94, 95, 100, 98, 100]
329	58.1	[47, 52, 49, 44, 47]	[-20, -15, -19, -21, -20]	[-3, -3, -2, 1, 2]	[0, 0, -1, 2, -2]	[-5, -4, -4, 0, 1]	[-3, -4, -1, 0, -4]	[-2, -1, 1, 1, 15]	[-22, -28, -30, -28, -22]	[-6, -7, -7, -7, -7]	[-5, -4, -5, -3, -4]	[4, 3, 4, 7, 11]	[10006, 10000, 9996, 9991, 10003]	[94, 95, 100, 98, 100]
330	58.3	[47, 53, 51, 54, 50]	[-19, -15, -20, -21, -17]	[-1, -2, -1, 2, 1]	[-2, -1, 1, 2, -3]	[-3, -4, -2, 0, 1]	[-3, -4, -4, 0, 0]	[-2, -2, 0, -1, 11]	[-26, -28, -27, -27, -24]	[-5, -7, -4, -4, -6]	[-5, -2, -5, -5, -2]	[3, 4, 4, 7, 8]	[10002, 10002, 9995, 9993, 10003]	[94, 95, 100, 98, 100]
331	57.2	[47, 53, 51, 54, 50]	[-19, -15, -20, -21, -17]	[-1, -2, -1, 2, 1]	[-2, -1, 1, 2, -3]	[-3, -4, -2, 0, 1]	[-3, -4, -4, 0, 0]	[-2, -2, 0, -1, 11]	[-26, -28, -27, -27, -24]	[-5, -7, -4, -4, -6]	[-5, -2, -5, -5, -2]	[3, 4, 4, 7, 8]	[10002, 10002, 9995, 9993, 10003]	[94, 95, 100, 98, 100]
332	56.8	[47, 53, 51, 54, 50]	[-19, -15, -20, -21, -17]	[-1, -2, -1, 2, 1]	[-2, -1, 1, 2, -3]	[-3, -4, -2, 0, 1]	[-3, -4, -4, 0, 0]	[-2, -2, 0, -1, 11]	[-26, -28, -27, -27, -24]	[-5, -7, -4, -4, -6]	[-5, -2, -5, -5, -2]	[3, 4, 4, 7, 8]	[10002, 10002, 9995, 9993, 10003]	[94, 95, 100, 98, 100]
333	57.3	[47, 53, 51, 54, 50]	[-19, -15, -20, -21, -17]	[-1, -2, -1, 2, 1]	[-2, -1, 1, 2, -3]	[-3, -4, -2, 0, 1]	[-3, -4, -4, 0, 0]	[-2, -2, 0, -1, 11]	[-26, -28, -27, -27, -24]	[-5, -7, -4, -4, -6]	[-5, -2, -5, -5, -2]	[3, 4, 4, 7, 8]	[10002, 10002, 9995, 9993, 10003]	[94, 95, 100, 98, 100]
334	57.6	[47, 53, 51, 54, 50]	[-19, -15, -20, -21, -17]	[-1, -2, -1, 2, 1]	[-2, -1, 1, 2, -3]	[-3, -4, -2, 0, 1]	[-3, -4, -4, 0, 0]	[-2, -2, 0, -1, 11]	[-26, -28, -27, -27, -24]	[-5, -7, -4, -4, -6]	[-5, -2, -5, -5, -2]	[3, 4, 4, 10, 8]	[10002, 10002, 9995, 9993, 10003]	[94, 95, 100, 98, 100]
335	58.2	[47, 53, 51, 54, 50]	[-19, -15, -20, -21, -17]	[-1, -2, -1, 2, 1]	[-2, -1, 1, 2, -3]	[-3, -4, -2, 0, 1]	[-3, -4, -1, 0, 0]	[-2, -2, 0, -1, 11]	[-26, -28, -27, -27, -24]	[-5, -7, -4, -4, -6]	[-5, -2, -5, -5, -2]	[3, 4, 4, 10, 8]	[10002, 10002, 9995, 9993, 10003]	[94, 95, 100, 98, 100]
336	57.2	[47, 53, 51, 54, 50]	[-19, -15, -20, -21, -17]	[-1, -2, -1, 2, 1]	[-2, -1, 1, 2, -3]	[-3, -4, -2, 0, 1]	[-3, -4, -1, 0, 0]	[-2, -2, 0, -1, 11]	[-26, -28, -27, -27, -24]	[-5, -7, -4, -4, -6]	[-5, -2, -5, -5, -2]	[3, 4, 4, 10, 8]	[10002, 10002, 9995, 9993, 10003]	[94, 95, 100, 98, 100]
337	60.5	[50, 49, 50, 51, 50]	[-17, -10, -20, -22, -23]	[-4, -2, -1, -1, 2]	[2, 2, -1, 2, -2]	[-3, -4, -2, 0, 5]	[-3, -4, -1, 0, -1]	[-2, -1, 1, 1, 11]	[-22, -31, -28, -27, -22]	[-8, -6, -8, -9, -6]	[-6, -5, -5, -4, -3]	[3, 4, 5, 7, 2]	[9998, 10000, 9996, 9991, 10001]	[94, 95, 100, 97, 100]
338	59.5	[47, 53, 51, 54, 50]	[-19, -15, -20, -21, -17]	[-1, -2, -1, 2, 1]	[-2, -1, 1, 2, -3]	[-3, -4, -2, 0, 1]	[-3, -4, -1, 0, 0]	[-2, -2, 0, -1, 11]	[-26, -28, -27, -27, -24]	[-5, -7, -4, -4, -6]	[-5, -2, -5, -5, -2]	[3, 4, 4, 10, 8]	[10002, 10002, 9995, 9993, 10003]	[94, 95, 100, 98, 100]
339	59.7	[50, 49, 50, 51, 50]	[-17, -10, -20, -22, -23]	[-4, -2, -1, -1, 2]	[2, 2, -1, 2, -2]	[-3, -4, -2, 0, 5]	[-3, -4, -1, 0, -1]	[-2, -1, 1, 1, 11]	[-22, -31, -28, -27, -22]	[-8, -6, -8, -9, -6]	[-6, -5, -5, -4, -3]	[3, 4, 5, 7, 2]	[9995, 10000, 9996, 9991, 10001]	[94, 95, 100, 97, 100]
340	58.7	[47, 53, 51, 54, 50]	[-19, -15, -20, -21, -17]	[-1, -2, -1, 2, 1]	[-2, -1, 1, 2, -3]	[-3, -4, -2, 0, 1]	[-3, -4, -1, 0, 0]	[-2, -2, 0, -1, 11]	[-26, -28, -27, -27, -24]	[-5, -7, -4, -4, -6]	[-5, -2, -5, -5, -5]	[3, 4, 4, 10, 8]	[10002, 10002, 9995, 9993, 10003]	[94, 95, 100, 98, 100]
341	60.2	[47, 55, 54, 44, 47]	[-19, -15, -19, -21, -20]	[-3, -3, -2, 2, 2]	[2, -1, -1, 5, -2]	[-5, -4, -4, 0, 1]	[-3, -3, -1, 0, -2]	[-1, -1, 1, 1, 15]	[-22, -28, -29, -26, -22]	[-6, -7, -5, -7, -7]	[-5, -4, -2, -4, -4]	[4, 4, 4, 7, 7]	[10005, 10000, 9996, 9991, 10003]	[94, 95, 100, 98, 100]
342	61.1	[47, 52, 49, 44, 47]	[-20, -15, -19, -21, -20]	[-3, -3, -2, 1, 2]	[0, 0, -1, 2, -2]	[-5, -4, -4, 0, 1]	[-3, -4, -1, 0, -4]	[-2, -1, 1, 1, 8]	[-29, -28, -30, -25, -22]	[-6, -6, -5, -6, -7]	[-5, -4, -3, -3, -4]	[4, 3, 4, 7, 11]	[10006, 10000, 9994, 9991, 10003]	[94, 95, 100, 98, 100]
343	57.8	[50, 49, 50, 51, 50]	[-17, -10, -20, -22, -23]	[-4, -2, 0, -1, 2]	[2, 0, -1, 2, -2]	[-3, -4, -2, 0, 4]	[-3, -4, -1, 0, -1]	[-2, -1, 1, 1, 11]	[-22, -30, -31, -27, -22]	[-8, -6, -8, -8, -6]	[-6, -5, -5, -4, -3]	[3, 4, 5, 7, 2]	[9994, 10000, 9996, 9994, 10001]	[94, 95, 97, 97, 100]
344	58.8	[47, 55, 54, 44, 47]	[-19, -15, -19, -21, -20]	[-3, -3, -2, 2, 2]	[2, -1, -1, 5, -2]	[-5, -4, -4, 0, 1]	[-3, -3, -1, 0, -2]	[-1, -1, 1, 1, 15]	[-22, -28, -29, -26, -22]	[-6, -7, -5, -7, -7]	[-5, -4, -2, -4, -4]	[4, 4, 4, 7, 7]	[10005, 10000, 9996, 9991, 10003]	[94, 95, 100, 98, 100]
345	58.3	[47, 52, 49, 46, 50]	[-20, -13, -19, -21, -20]	[-4, -3, -2, 1, 2]	[0, 0, 0, -1, -2]	[-5, -4, -4, 0, 0]	[-3, -2, -1, 0, -4]	[-2, -1, 2, 1, 8]	[-29, -28, -30, -25, -22]	[-7, -6, -5, -6, -7]	[-5, -4, -3, -3, -4]	[4, 3, 4, 7, 11]	[10006, 10000, 9994, 9991, 10003]	[94, 95, 100, 98, 100]
346	57.2	[47, 52, 49, 46, 50]	[-20, -13, -19, -21, -20]	[-4, -3, -2, 1, 2]	[0, 0, 0, -1, -2]	[-5, -4, -4, 0, 0]	[-3, -2, -1, 0, -4]	[-2, -1, 2, 1, 8]	[-29, -28, -30, -25, -22]	[-7, -6, -5, -6, -7]	[-5, -4, -3, -3, -4]	[4, 3, 4, 7, 11]	[10006, 10000, 9994, 9991, 10003]	[94, 95, 100, 98, 100]
347	57.2	[47, 56, 51, 54, 50]	[-19, -12, -20, -21, -17]	[-1, -2, 2, 2, 4]	[-2, -1, 1, 2, -3]	[-3, -4, -2, 0, 1]	[0, -3, -6, 1, 0]	[-2, -1, 0, -1, 9]	[-26, -28, -27, -27, -24]	[-6, -7, -8, -3, -4]	[-2, -4, -5, -3, -2]	[3, 4, 4, 7, 8]	[10002, 10002, 9995, 9993, 10003]	[94, 95, 100, 98, 100]
348	59.9	[47, 49, 50, 37, 53]	[-18, -9, -20, -24, -26]	[-2, -1, 1, 1, 3]	[4, -3, 0, 2, -3]	[-3, -3, -3, 0, 5]	[-3, -4, 0, 0, 0]	[-1, -2, 0, 1, 13]	[-22, -28, -31, -26, -26]	[-9, -6, -8, -5, -5]	[-5, -4, -5, -4, -9]	[2, 4, 5, 12, 6]	[9998, 10000, 9998, 9994, 9998]	[99, 94, 100, 100, 100]
349	61.4	[50, 49, 50, 51, 50]	[-17, -10, -20, -22, -23]	[-4, -2, 0, -1, 2]	[-1, 0, -1, 2, -5]	[-3, -4, -2, 0, 4]	[-3, -4, -1, 0, -1]	[-2, -1, 0, 1, 11]	[-22, -30, -31, -27, -24]	[-8, -6, -5, -6, -4]	[-6, -4, -5, -5, -3]	[3, 4, 4, 8, 2]	[9999, 10000, 9992, 9994, 10001]	[94, 95, 97, 97, 100]
350	57.8	[50, 49, 40, 51, 50]	[-17, -10, -20, -22, -23]	[-4, -2, 0, -1, 2]	[-1, 0, -1, 2, -5]	[-3, -4, -2, 0, 4]	[-3, -4, -1, 0, -1]	[-2, -1, 0, 1, 11]	[-22, -30, -31, -27, -24]	[-8, -6, -5, -6, -4]	[-6, -4, -5, -5, -3]	[3, 4, 4, 8, 2]	[9999, 10000, 9992, 9994, 10001]	[94, 95, 97, 97, 100]
351	57.3	[50, 49, 40, 51, 50]	[-17, -10, -20, -22, -23]	[-4, -2, 0, -1, 2]	[-1, 0, -1, 2, -5]	[-3, -4, -2, 0, 4]	[-3, -4, -1, 0, -1]	[-2, -1, 0, 1, 11]	[-22, -30, -31, -27, -24]	[-8, -6, -5, -6, -4]	[-6, -4, -5, -5, -3]	[3, 4, 4, 8, 2]	[9999, 10000, 9992, 9994, 10001]	[94, 95, 97, 97, 100]
352	59.1	[50, 50, 50, 37, 53]	[-18, -10, -20, -24, -26]	[0, -1, 1, 1, 3]	[5, -3, 0, 2, -3]	[-3, -3, -3, 0, 5]	[0, -3, -1, 0, 0]	[-1, -2, 1, 1, 13]	[-22, -29, -31, -27, -26]	[-9, -6, -6, -5, -5]	[-5, -4, -5, -4, -6]	[3, 3, 5, 6, 5]	[9999, 10000, 9994, 9994, 10001]	[99, 94, 100, 100, 100]
353	61.0	[50, 49, 40, 51, 50]	[-17, -10, -20, -22, -23]	[-4, -2, 0, -1, 2]	[-1, 0, -1, 2, -5]	[-3, -4, -2, 0, 4]	[-3, -4, -1, 0, -1]	[-2, -1, 0, 1, 11]	[-22, -30, -31, -27, -24]	[-8, -6, -5, -6, -4]	[-6, -4, -5, -5, -3]	[3, 4, 4, 8, 2]	[9999, 10000, 9992, 9994, 10001]	[94, 95, 97, 97, 100]
354	58.7	[50, 49, 40, 51, 50]	[-17, -10, -20, -22, -23]	[-4, -2, 0, -1, 2]	[-1, 0, -1, 2, -5]	[-3, -4, -2, 0, 4]	[-3, -4, -1, 0, -1]	[-2, -1, 0, 1, 11]	[-22, -30, -31, -27, -24]	[-8, -6, -5, -6, -4]	[-6, -4, -5, -5, -3]	[3, 4, 4, 8, 2]	[9999, 10000, 9992, 9994, 10001]	[94, 95, 97, 97, 100]
355	56.6	[50, 50, 50, 37, 53]	[-18, -10, -20, -24, -26]	[0, -1, 1, 1, 3]	[5, -3, 0, 2, -3]	[-3, -3, -3, 0, 5]	[0, -3, -1, 0, 0]	[-1, -2, 1, 1, 13]	[-22, -29, -31, -27, -23]	[-9, -6, -6, -5, -5]	[-5, -4, -5, -4, -6]	[3, 3, 5, 6, 5]	[9999, 10000, 9994, 9994, 10001]	[99, 94, 100, 100, 100]
356	56.0	[47, 49, 50, 37, 53]	[-18, -9, -22, -24, -26]	[-7, -2, 0, 0, 3]	[3, -3, -1, 2, -3]	[-1, -3, -2, 0, 5]	[-3, -4, -1, 0, -1]	[2, -1, 0, 1, 14]	[-22, -28, -28, -26, -23]	[-6, -7, -5, -5, -5]	[-5, -5, -5, -4, -3]	[2, 3, 4, 7, 2]	[9998, 10000, 9998, 9997, 10001]	[99, 94, 98, 99, 100]
357	57.6	[50, 49, 40, 51, 50]	[-17, -10, -20, -22, -23]	[-4, -2, 0, -1, 2]	[-1, 0, -1, 2, -5]	[-3, -4, -2, 0, 4]	[-3, -4, -1, 0, -1]	[-2, -2, 0, 1, 12]	[-22, -30, -31, -27, -24]	[-8, -6, -5, -6, -4]	[-6, -4, -5, -5, -3]	[3, 4, 4, 8, 2]	[9999, 10000, 9992, 9994, 10001]	[94, 95, 97, 97, 100]
358	57.9	[50, 49, 40, 51, 50]	[-17, -10, -20, -22, -23]	[-4, -2, 0, -1, 2]	[-1, 0, -1, 2, -5]	[-3, -4, -2, 0, 4]	[-3, -4, -1, 0, -1]	[-2, -2, 0, 1, 12]	[-22, -30, -31, -27, -24]	[-8, -6, -5, -6, -4]	[-6, -4, -5, -5, -6]	[3, 4, 4, 8, 2]	[9999, 10000, 9992, 9994, 10001]	[94, 95, 97, 97, 100]
359	61.3	[50, 49, 40, 51, 50]	[-17, -10, -20, -22, -23]	[-4, -2, 0, -1, 2]	[-1, 0, -1, 2, -5]	[-3, -4, -2, 0, 4]	[-3, -4, -1, 0, -1]	[-2, -2, 0, 1, 12]	[-22, -30, -31, -27, -24]	[-8, -6, -5, -6, -4]	[-6, -4, -5, -5, -6]	[3, 4, 4, 8, 2]	[9999, 10000, 9992, 9994, 10001]	[94, 95, 97, 97, 100]
360	57.6	[47, 49, 50, 37, 53]	[-18, -9, -22, -24, -26]	[-7, -2, 0, 0, 3]	[3, -3, 2, 2, -3]	[-1, -3, -2, 0, 5]	[-3, -4, -1, 0, -1]	[2, -1, 0, 1, 14]	[-22, -28, -34, -26, -23]	[-6, -10, -6, -5, -5]	[-5, -5, -5, -4, -3]	[2, 3, 4, 7, 2]	[9998, 10000, 9998, 9997, 10001]	[99, 94, 98, 99, 100]
361	57.6	[50, 50, 50, 37, 53]	[-18, -10, -20, -24, -26]	[0, -1, 1, 1, 3]	[5, -3, 0, 2, 0]	[-3, -3, -3, 0, 5]	[0, -3, -1, 0, 0]	[-1, -2, 1, 1, 13]	[-22, -28, -29, -27, -23]	[-9, -6, -6, -5, -5]	[-5, -7, -5, -4, -6]	[3, 3, 5, 6, 5]	[9999, 10000, 9994, 9994, 10001]	[99, 94, 100, 100, 100]
362	57.8	[50, 50, 50, 37, 53]	[-18, -10, -20, -24, -26]	[0, -1, 1, 1, 3]	[5, -3, 0, 2, 0]	[-3, -3, -3, 0, 5]	[0, -3, -1, 0, 0]	[-1, -2, 1, 1, 13]	[-22, -28, -29, -27, -23]	[-9, -6, -6, -5, -5]	[-5, -7, -5, -4, -6]	[3, 3, 5, 6, 5]	[9999, 10000, 9994, 9994, 10001]	[99, 94, 103, 100, 100]
363	59.1	[50, 49, 40, 51, 50]	[-17, -10, -20, -22, -23]	[-4, -2, 0, -1, 2]	[-1, 0, -1, 2, -5]	[-3, -4, -2, 0, 4]	[-3, -4, -1, 0, -1]	[-2, -2, 0, 1, 13]	[-22, -30, -31, -27, -23]	[-8, -6, -5, -6, -4]	[-6, -5, -5, -5, -6]	[3, 4, 4, 8, 2]	[9997, 10000, 9992, 9994, 10001]	[94, 95, 97, 97, 97]
364	58.6	[47, 49, 40, 51, 50]	[-17, -10, -20, -23, -23]	[-4, -2, 0, 1, 2]	[4, -3, -1, 2, -5]	[-3, -3, -2, 0, 4]	[-3, -4, -1, 0, -1]	[-2, -2, 0, 1, 12]	[-22, -30, -31, -27, -23]	[-8, -6, -5, -3, -4]	[-6, -5, -5, -8, -6]	[3, 4, 4, 8, 2]	[9997, 10000, 9992, 9994, 10001]	[94, 95, 97, 97, 97]
